,1. open,2. high,3. low,4. close,5. volume
2014-05-16,305.0,319.5,303.0,310.56,39600.0
2014-05-09,283.68,302.0,283.36,300.38,32000.0
2014-05-02,288.05,294.78,284.25,285.77,14200.0
2014-04-25,285.2,296.0,281.5,285.55,15100.0
2014-04-17,288.5,296.0,287.01,287.01,7800.0
2014-04-11,288.0,288.5,271.55,284.1,20179.0
2014-04-04,306.97,308.0,286.3,288.0,20000.0
2014-03-28,311.8,315.43,303.0,305.01,15100.0
2014-03-21,309.08,315.44,308.0,311.8,25700.0
2014-03-14,310.99,316.99,302.83,311.25,20700.0
2014-03-07,289.44,313.69,280.12,309.8,28100.0
2014-02-28,291.0,296.78,267.0,289.43,22100.0
2014-02-21,286.8,297.0,286.0004,291.17,10600.0
2014-02-14,270.15,287.0,260.02,284.22,13300.0
2014-02-07,262.78,277.8,254.12,270.9,24000.0
2014-01-31,282.466,282.73,263.44,267.18,18200.0
2014-01-24,278.25,284.48,262.5101,281.41,28800.0
2014-01-17,295.89,295.89,276.132,279.44,14000.0
2014-01-10,292.341,297.49,292.15,295.0,10700.0
2014-01-03,297.59,297.99,289.55,293.95,8500.0
2013-12-27,277.96,299.0,277.96,296.02,17400.0
2013-12-20,278.0,281.46,268.01,276.0,27000.0
2013-12-13,280.26,280.58,273.3,277.99,13600.0
2013-12-06,278.55,283.0,273.22,279.62,8200.0
2013-11-29,275.88,281.48,275.88,281.48,8600.0
2013-11-22,272.859,276.98,266.02,275.88,7000.0
2013-11-15,268.47,271.49,268.0,271.45,4300.0
2013-11-08,271.8,272.0,268.0,270.7,7300.0
2013-11-01,268.0,270.379,265.0,267.86,9800.0
2013-10-25,270.0,271.75,267.0,267.04,10500.0
2013-10-18,258.5,269.8,258.3,269.49,14300.0
2013-10-11,254.98,261.47,252.5,259.99,19000.0
2013-10-04,260.168,261.23,254.37,256.91,8600.0
2013-09-27,252.0,261.0,249.0,258.55,10700.0
2013-09-20,243.45,251.99,243.45,251.99,21900.0
2013-09-13,236.01,244.0,236.01,242.89,11200.0
2013-09-06,239.95,239.97,235.64,236.9,3500.0
2013-08-30,250.76,250.76,238.58,239.0,7200.0
2013-08-23,250.25,251.56,249.211,249.5,5900.0
2013-08-16,250.74,251.4,246.3,249.84,4600.0
2013-08-09,249.215,252.0,248.6,251.0,8600.0
2013-08-02,242.0,249.76,236.03,248.54,11900.0
2013-07-26,238.0,244.85,238.0,242.95,9717.0
2013-07-19,232.0,240.37,232.0,239.49,9800.0
2013-07-12,221.5,232.25,221.5,231.86,13100.0
2013-07-05,220.25,221.49,217.0,221.49,6500.0
2013-06-28,219.81,220.9,215.04,218.71,18200.0
2013-06-21,216.97,222.14,216.97,221.22,17600.0
2013-06-14,218.83,219.69,216.02,216.02,5800.0
2013-06-07,220.0,222.74,217.47,219.65,14800.0
2013-05-31,215.21,220.92,215.21,220.48,8000.0
2013-05-24,209.99,214.5,209.6,214.12,10500.0
