,1. open,2. high,3. low,4. close,5. volume
2013-11-15,0.11,0.11,0.11,0.11,0.0
2013-11-08,0.1,0.11,0.1,0.11,1000.0
2013-11-01,0.1,0.1,0.1,0.1,0.0
2013-10-25,0.1,0.1,0.1,0.1,0.0
2013-10-18,0.1,0.1,0.1,0.1,0.0
2013-10-11,0.1,0.1,0.1,0.1,0.0
2013-10-04,0.1,0.1,0.1,0.1,0.0
2013-09-27,0.1,0.1,0.1,0.1,100.0
2013-09-20,0.1,0.1,0.1,0.1,0.0
2013-09-13,0.1,0.1,0.1,0.1,6200.0
2013-09-06,0.1,0.1,0.1,0.1,0.0
2013-08-30,0.09,0.1,0.09,0.1,5000.0
2013-08-23,0.09,0.1,0.09,0.1,12700.0
2013-08-16,0.05,0.05,0.05,0.05,0.0
2013-08-09,0.05,0.05,0.05,0.05,0.0
2013-08-02,0.05,0.05,0.05,0.05,0.0
2013-07-26,0.05,0.05,0.05,0.05,0.0
2013-07-19,0.05,0.05,0.05,0.05,0.0
2013-07-12,0.05,0.05,0.05,0.05,0.0
2013-07-05,0.05,0.05,0.05,0.05,0.0
2013-06-28,0.05,0.05,0.05,0.05,0.0
2013-06-21,0.05,0.05,0.05,0.05,0.0
2013-06-14,0.05,0.05,0.05,0.05,0.0
2013-06-07,0.015,0.05,0.015,0.05,10100.0
2013-05-31,0.015,0.015,0.015,0.015,200.0
2013-05-24,0.25,0.25,0.015,0.015,9400.0
2013-05-17,0.25,0.25,0.25,0.25,0.0
2013-05-10,0.25,0.25,0.25,0.25,0.0
2013-05-03,0.25,0.25,0.25,0.25,0.0
2013-04-26,0.25,0.25,0.25,0.25,0.0
2013-04-19,0.25,0.25,0.25,0.25,0.0
2013-04-12,0.25,0.25,0.25,0.25,0.0
2013-04-05,0.25,0.25,0.25,0.25,0.0
2013-03-28,0.25,0.25,0.25,0.25,0.0
2013-03-22,0.25,0.25,0.25,0.25,0.0
2013-03-15,0.25,0.25,0.25,0.25,0.0
2013-03-08,0.25,0.25,0.25,0.25,0.0
2013-03-01,0.25,0.25,0.25,0.25,0.0
2013-02-22,0.25,0.25,0.25,0.25,0.0
2013-02-15,0.25,0.25,0.25,0.25,0.0
2013-02-08,0.25,0.25,0.25,0.25,0.0
2013-02-01,0.25,0.25,0.25,0.25,0.0
2013-01-25,0.25,0.25,0.25,0.25,0.0
2013-01-18,0.25,0.25,0.25,0.25,0.0
2013-01-11,0.25,0.25,0.25,0.25,0.0
2013-01-04,0.25,0.25,0.25,0.25,0.0
2012-12-28,0.06,0.25,0.06,0.25,2000.0
2012-12-21,0.05,0.06,0.05,0.06,500.0
2012-12-14,0.5,0.5,0.05,0.05,200.0
2012-12-07,0.5,0.5,0.5,0.5,0.0
2012-11-30,0.5,0.5,0.5,0.5,0.0
2012-11-23,0.5,0.5,0.5,0.5,0.0
2012-11-16,0.5,0.5,0.5,0.5,0.0
2012-11-09,0.5,0.5,0.5,0.5,0.0
2012-11-02,0.5,0.5,0.5,0.5,0.0
2012-10-26,0.5,0.5,0.5,0.5,0.0
2012-10-19,0.5,0.5,0.5,0.5,0.0
2012-10-12,0.5,0.5,0.5,0.5,0.0
2012-10-05,0.51,0.51,0.5,0.5,100.0
2012-09-28,0.51,0.51,0.51,0.51,0.0
2012-09-21,0.51,0.51,0.51,0.51,0.0
2012-09-14,0.51,0.51,0.51,0.51,0.0
2012-09-07,0.51,0.51,0.51,0.51,0.0
2012-08-31,0.51,0.51,0.51,0.51,0.0
2012-08-24,0.51,0.51,0.51,0.51,0.0
2012-08-17,0.51,0.51,0.51,0.51,0.0
2012-08-10,0.51,0.51,0.51,0.51,0.0
2012-08-03,0.51,0.51,0.51,0.51,2000.0
2012-07-27,0.05,0.05,0.05,0.05,100.0
2012-07-20,0.05,0.05,0.05,0.05,200.0
2012-07-13,0.05,0.05,0.05,0.05,0.0
2012-07-06,0.05,0.05,0.05,0.05,0.0
2012-06-29,0.05,0.05,0.05,0.05,0.0
2012-06-22,0.05,0.05,0.05,0.05,0.0
2012-06-15,0.05,0.05,0.05,0.05,200.0
2012-06-08,0.1,0.3,0.1,0.3,1000.0
2012-06-01,0.2,0.2,0.1,0.1,700.0
2012-05-25,0.05,0.2,0.05,0.2,9000.0
2012-05-18,0.5,0.5,0.05,0.05,200.0
2012-05-11,0.5,0.5,0.5,0.5,0.0
2012-05-04,0.5,0.5,0.5,0.5,0.0
2012-04-27,0.5,0.5,0.5,0.5,0.0
2012-04-20,0.5,0.5,0.5,0.5,0.0
2012-04-13,0.5,0.5,0.5,0.5,0.0
2012-04-05,0.5,0.5,0.5,0.5,0.0
2012-03-30,0.5,0.5,0.5,0.5,0.0
2012-03-23,0.5,0.5,0.5,0.5,0.0
2012-03-16,0.5,0.5,0.5,0.5,0.0
2012-03-09,0.5,0.5,0.5,0.5,0.0
2012-03-02,0.5,0.5,0.5,0.5,0.0
2012-02-24,0.5,0.5,0.5,0.5,0.0
2012-02-17,0.5,0.5,0.5,0.5,0.0
2012-02-10,0.5,0.5,0.5,0.5,0.0
2012-02-03,0.5,0.5,0.5,0.5,0.0
2012-01-27,0.5,0.5,0.5,0.5,0.0
2012-01-20,0.5,0.5,0.5,0.5,0.0
2012-01-13,0.5,0.5,0.5,0.5,0.0
2012-01-06,0.5,0.5,0.5,0.5,0.0
2011-12-30,0.5,0.5,0.5,0.5,0.0
2011-12-23,0.5,0.5,0.5,0.5,0.0
2011-12-16,0.5,0.5,0.5,0.5,0.0
2011-12-09,0.5,0.5,0.5,0.5,0.0
2011-12-02,0.5,0.5,0.5,0.5,0.0
2011-11-25,0.5,0.5,0.5,0.5,0.0
2011-11-18,0.5,0.5,0.5,0.5,0.0
2011-11-11,0.5,0.5,0.5,0.5,0.0
