,1. open,2. high,3. low,4. close,5. volume
2014-04-25,42.56,43.49,35.01,35.25,1131100.0
2014-04-17,59.75,59.75,42.0,42.56,1565500.0
2014-04-11,50.6,60.0,49.1,58.99,1029500.0
2014-04-04,47.0,53.36,44.62,50.67,1583100.0
2014-03-28,55.34,57.9611,45.0,45.69,874100.0
2014-03-21,60.51,64.72,55.05,55.05,786400.0
2014-03-14,59.06,69.7738,55.01,60.0,887300.0
2014-03-07,51.87,62.34,50.05,56.625,644600.0
2014-02-28,58.53,63.855,53.15,55.76,708700.0
2014-02-21,44.0,62.48,41.43,59.1,558700.0
2014-02-14,37.595,46.0,37.595,44.0,673100.0
2014-02-07,43.95,43.95,35.15,37.65,1398000.0
