SlowK,SlowD,RSI,MACD,MACD_Hist,MACD_Signal,EMA,CCI,Aroon Down,Aroon Up,1. open,2. high,3. low,4. close,5. volume,Trend label
90.3686,78.2338,59.3937,-0.1796,0.2171,-0.3967,9.733,171.4503,50.0,100.0,14.0,14.92,12.89,13.23,4706400.0,-1
83.896,59.4979,63.1241,-0.3596,0.0914,-0.451,9.5074,223.723,0.0,100.0,12.0,13.89,11.29,13.84,5121700.0,1
60.4369,41.5019,53.573,-0.6371,-0.1632,-0.4738,9.1752,144.8952,10.0,100.0,10.0,11.64,9.81,11.62,1373100.0,1
34.1608,35.5898,42.8271,-0.7888,-0.3557,-0.433,9.0666,63.6031,20.0,60.0,9.05,11.0,8.84,9.83,2780100.0,1
29.908,46.7443,37.8353,-0.8151,-0.471,-0.3441,9.1612,-24.5316,30.0,0.0,9.01,9.47,8.75,9.14,940200.0,1
42.7005,60.5695,36.1633,-0.7767,-0.5504,-0.2263,9.3536,-58.2695,40.0,10.0,9.2,9.51,8.33,8.91,1363200.0,1
67.6244,64.1179,38.5576,-0.6964,-0.6077,-0.0887,9.6015,-2.3199,50.0,0.0,10.05,10.6,9.4,9.5,1305000.0,-1
71.3837,50.0879,41.2222,-0.6352,-0.6984,0.0632,9.8128,6.9552,60.0,10.0,10.35,11.15,10.04,10.14,1566500.0,-1
53.3457,29.1448,41.9976,-0.6036,-0.8413,0.2378,9.9761,-27.9041,70.0,20.0,9.45,10.44,9.44,10.33,1471400.0,1
25.5343,13.0858,37.0015,-0.5709,-1.019,0.4481,10.1395,-58.4547,80.0,0.0,8.9,9.88,8.51,9.44,2403700.0,1
8.5544,6.491,32.5354,-0.4434,-1.1463,0.7029,10.4349,-80.9923,90.0,0.0,8.85,8.96,8.38,8.68,1393200.0,1
5.1688,6.5695,32.251,-0.2081,-1.1976,0.9894,10.8654,-94.4242,100.0,10.0,8.11,9.39,8.08,8.63,2562000.0,1
5.7499,8.8113,30.021,0.0996,-1.1893,1.2888,11.3636,-121.7715,100.0,0.0,9.2,9.23,8.13,8.21,2325500.0,-1
8.7899,16.0335,32.3483,0.5274,-1.0587,1.5862,11.9841,-134.253,100.0,10.0,10.6,10.71,8.96,9.23,3953300.0,-1
11.8941,23.9489,39.0212,0.9771,-0.8738,1.8508,12.5688,-130.0447,90.0,0.0,11.45,12.7,11.4,11.73,2584400.0,-1
27.4164,31.132,37.8677,1.3191,-0.7502,2.0693,12.9316,-211.8367,100.0,10.0,12.45,12.52,10.66,11.48,5049300.0,-1
32.5361,32.1064,40.7541,1.7583,-0.4985,2.2568,13.3767,-192.066,100.0,20.0,18.3,18.5,11.5,12.52,11347200.0,-1
33.4435,35.013,64.1562,2.2027,-0.1788,2.3815,13.7585,-12.2576,20.0,30.0,16.5,18.34,16.04,18.05,2388100.0,-1
30.3395,43.4356,58.1303,2.2565,-0.1697,2.4262,13.5193,-109.395,30.0,40.0,15.8,17.25,15.25,16.51,1906400.0,1
41.256,52.7412,55.1327,2.4264,-0.0422,2.4686,13.434,-93.6858,0.0,50.0,18.45,18.95,15.61,15.83,3407900.0,-1
58.7113,55.6388,70.7537,2.6672,0.188,2.4791,13.4197,56.0218,0.0,60.0,17.9,19.9,17.41,18.16,2944900.0,-1
58.2564,51.9285,72.826,2.7328,0.3007,2.4321,13.1186,74.4543,0.0,70.0,19.4,19.64,18.01,18.42,2460400.0,-1
49.9487,50.8737,77.5429,2.7542,0.3973,2.3569,12.7429,92.2021,0.0,80.0,18.5,20.24,17.88,19.02,3879900.0,1
47.5804,59.7495,74.7182,2.6893,0.4317,2.2576,12.2401,39.5849,0.0,90.0,16.8,18.23,15.06,17.87,6506700.0,1
55.092,73.7914,71.7418,2.6674,0.5177,2.1497,11.806,68.8195,0.0,100.0,17.48,21.15,15.5,16.8,11605800.0,1
76.5761,87.4259,71.6858,2.6938,0.6736,2.0202,11.4406,52.6813,0.0,90.0,17.8,18.12,14.65,16.78,4089500.0,-1
89.7061,90.4172,77.7994,2.69,0.8382,1.8519,11.0254,97.3582,0.0,100.0,19.9,19.95,16.35,17.66,4953600.0,-1
95.9956,87.7959,94.5385,2.5695,0.9272,1.6423,10.4434,149.718,0.0,100.0,18.75,19.9,17.02,19.69,3074900.0,-1
85.5498,83.2569,93.7518,2.2016,0.7911,1.4105,9.5303,164.6068,0.0,100.0,15.6,18.41,15.22,18.37,5459500.0,1
81.8422,85.2618,92.1086,1.8149,0.6022,1.2127,8.648,156.7878,10.0,100.0,12.3,17.01,12.0,16.25,6338100.0,1
82.3786,88.5172,85.9395,1.4795,0.4173,1.0622,7.8986,134.8955,20.0,100.0,12.7,14.22,11.75,12.32,2044100.0,1
91.5645,92.0072,88.1489,1.3719,0.4141,0.9579,7.5222,164.4949,30.0,100.0,12.2,12.98,11.4,12.46,1162600.0,1
91.6085,93.0898,86.7471,1.2025,0.3482,0.8543,7.0749,167.3055,0.0,100.0,10.27,12.15,10.15,11.82,1554800.0,1
92.8486,92.1808,81.6074,1.0246,0.2573,0.7673,6.6419,118.7493,0.0,100.0,9.15,10.31,8.62,10.14,1229500.0,1
94.8125,90.2807,76.8449,0.9287,0.2258,0.703,6.3522,109.6302,10.0,100.0,9.42,9.5,8.6,9.15,411400.0,1
88.8815,82.6295,79.4637,0.8791,0.2326,0.6465,6.1421,142.5409,0.0,100.0,9.22,9.4,8.5,9.29,638800.0,1
87.1482,79.1592,79.1902,0.7908,0.2024,0.5884,5.8848,175.631,10.0,100.0,7.9,9.24,7.72,9.23,1157400.0,1
71.8589,76.7185,71.6592,0.6718,0.134,0.5378,5.5981,173.3127,0.0,100.0,8.1,8.5,7.59,7.9,730800.0,1
78.4704,82.3384,75.1562,0.6259,0.1217,0.5043,5.4329,174.0374,0.0,100.0,6.55,8.29,6.45,8.09,1372800.0,1
79.8262,81.6498,61.5616,0.5417,0.0679,0.4739,5.2209,57.9348,0.0,90.0,6.8,6.96,6.55,6.56,197900.0,1
88.7187,80.4746,70.3991,0.5596,0.1027,0.4569,5.1655,108.5432,0.0,100.0,6.98,7.05,6.87,6.95,313200.0,-1
76.4044,77.1502,71.1058,0.5403,0.109,0.4312,5.0545,121.2535,10.0,100.0,6.67,7.05,6.55,6.98,257100.0,1
76.3006,77.9427,68.2361,0.5052,0.1012,0.404,4.924,96.7213,20.0,80.0,6.05,6.76,6.05,6.68,304100.0,1
78.7457,74.3693,64.1806,0.4791,0.1004,0.3787,4.8115,99.2235,30.0,90.0,6.7,6.84,5.99,6.3,511500.0,-1
78.7817,69.4106,76.9842,0.472,0.1184,0.3536,4.7294,190.2684,0.0,100.0,6.35,6.94,6.25,6.85,601000.0,-1
65.5805,60.8016,71.3782,0.4081,0.0842,0.324,4.5684,130.7009,10.0,80.0,5.83,6.4,5.61,6.25,706900.0,1
63.8694,56.0126,65.5961,0.3729,0.07,0.3029,4.4576,113.5194,0.0,90.0,5.76,6.2,5.62,5.79,375000.0,1
52.9549,46.3518,66.1188,0.3626,0.0772,0.2854,4.3872,157.5792,10.0,100.0,5.92,6.41,5.56,5.81,587000.0,-1
51.2136,46.6109,67.821,0.3424,0.0763,0.2661,4.3043,110.6291,20.0,100.0,5.2,6.05,5.2,5.88,424400.0,1
34.887,51.9357,59.1715,0.3056,0.0585,0.2471,4.201,38.4615,30.0,60.0,5.49,5.49,5.1,5.24,181500.0,1
53.7321,67.2652,62.7281,0.3098,0.0774,0.2324,4.1611,52.1156,40.0,70.0,5.17,5.5,5.07,5.39,237200.0,1
67.1878,76.9391,60.4458,0.2977,0.0846,0.2131,4.0972,63.1618,50.0,80.0,5.4,5.58,5.16,5.23,260900.0,-1
80.8756,82.0208,63.9714,0.2918,0.0999,0.1919,4.0437,91.9746,60.0,90.0,5.65,5.74,5.21,5.39,364600.0,-1
82.7539,83.838,70.4425,0.2661,0.0991,0.167,3.963,132.5267,70.0,100.0,5.15,5.88,5.15,5.67,524100.0,1
82.4329,77.7646,64.0056,0.2051,0.0629,0.1422,3.8366,128.8555,80.0,90.0,5.34,5.41,4.9,5.12,274200.0,1
86.3272,65.8151,67.8757,0.1721,0.0456,0.1265,3.7593,230.8687,0.0,100.0,5.09,5.6,5.0,5.28,1008500.0,1
64.5338,48.7941,65.1494,0.1135,-0.0016,0.1151,3.6514,235.5632,10.0,100.0,4.45,5.21,3.7,5.05,1649300.0,1
46.5844,42.4943,56.4776,0.0571,-0.0583,0.1155,3.5562,127.1605,20.0,100.0,3.8,4.56,3.79,4.45,297000.0,1
35.2641,43.1654,43.3735,0.0366,-0.0935,0.1301,3.5207,-116.9978,30.0,0.0,3.99,4.0,3.8,3.83,148800.0,1
45.6345,45.2378,44.945,0.0638,-0.0896,0.1534,3.5558,-104.3478,40.0,0.0,3.97,4.09,3.8,3.91,334300.0,-1
48.5974,43.5729,48.0807,0.0906,-0.0852,0.1758,3.5862,-43.6986,50.0,10.0,4.0,4.18,4.0,4.07,327800.0,-1
41.4815,37.829,47.4622,0.1096,-0.0875,0.1971,3.6014,-59.464,60.0,20.0,3.95,4.18,3.75,4.04,587800.0,1
40.6397,32.0164,46.7002,0.1349,-0.0841,0.219,3.6225,-59.2803,70.0,30.0,3.85,4.2,3.85,4.0,220500.0,1
31.3658,21.6944,44.5279,0.1687,-0.0713,0.24,3.6514,-72.5756,80.0,40.0,4.15,4.15,3.81,3.88,354900.0,-1
24.0436,13.7674,47.8951,0.2198,-0.0381,0.2579,3.6991,-70.4682,0.0,50.0,4.25,4.36,4.02,4.11,225000.0,-1
9.6739,8.2049,49.6584,0.2618,-0.0055,0.2674,3.7256,-71.6353,0.0,60.0,4.3,4.5,3.6,4.23,576600.0,-1
7.5847,16.8747,50.7801,0.3012,0.0324,0.2688,3.7411,-47.2342,10.0,70.0,4.11,4.35,4.0,4.31,292600.0,1
7.3562,34.7799,48.2831,0.3401,0.0795,0.2607,3.7491,-35.13,20.0,80.0,4.35,4.43,4.03,4.12,533700.0,-1
35.6832,62.6491,51.2382,0.4014,0.1606,0.2408,3.7815,-15.4986,0.0,90.0,4.36,4.7,4.01,4.36,822000.0,-1
61.3003,82.187,51.2382,0.4529,0.2522,0.2006,3.7892,40.1018,10.0,100.0,6.39,7.39,4.08,4.36,2805700.0,-1
90.964,92.3346,85.5017,0.512,0.3744,0.1376,3.7979,93.0524,20.0,90.0,6.25,6.31,5.76,6.3,843600.0,-1
94.2966,91.2902,85.2732,0.4111,0.3671,0.044,3.571,131.4845,0.0,100.0,6.39,6.74,5.68,6.25,1500400.0,-1
91.743,80.7455,87.7622,0.2807,0.3285,-0.0478,3.3177,189.5151,10.0,100.0,5.83,6.44,5.7,6.35,1806800.0,1
87.831,70.5468,85.1954,0.1015,0.2314,-0.1299,3.0161,247.7217,20.0,100.0,4.19,5.74,4.19,5.69,2379800.0,1
62.6623,54.6747,75.1903,-0.0713,0.1164,-0.1878,2.752,318.5764,30.0,100.0,3.06,4.64,3.0,4.28,1728600.0,1
61.1472,50.2225,47.6287,-0.1681,0.0488,-0.2169,2.6223,-23.399,40.0,30.0,2.97,3.06,2.91,3.06,164200.0,1
40.2146,42.1086,41.3838,-0.1829,0.0462,-0.2291,2.6232,-99.5717,50.0,0.0,2.95,3.0,2.91,2.93,113900.0,1
49.3056,43.5185,45.1076,-0.1879,0.0527,-0.2406,2.6401,-55.8923,0.0,0.0,2.92,3.08,2.91,3.03,226500.0,-1
36.8056,39.559,40.2705,-0.2002,0.0536,-0.2538,2.6471,-120.1473,0.0,10.0,3.06,3.06,2.88,2.93,180900.0,-1
44.4444,44.2863,44.8996,-0.2042,0.063,-0.2672,2.6674,-28.49,0.0,20.0,3.0,3.09,2.95,3.06,74800.0,-1
37.4269,47.7777,42.1367,-0.2178,0.0651,-0.2829,2.6747,-30.0,10.0,30.0,3.05,3.1,2.91,3.0,158200.0,1
50.9875,57.8601,43.4438,-0.2267,0.0725,-0.2992,2.6904,-47.1996,0.0,40.0,3.03,3.08,2.82,3.04,234100.0,-1
54.9188,61.6571,44.0587,-0.2383,0.0791,-0.3173,2.7034,39.4936,0.0,50.0,3.25,3.3,2.95,3.06,218000.0,-1
67.674,67.997,49.4095,-0.2513,0.0858,-0.3371,2.7159,75.2581,10.0,60.0,3.08,3.24,3.0,3.23,194300.0,1
62.3784,67.4264,44.7953,-0.279,0.0795,-0.3586,2.7093,45.1635,20.0,0.0,3.1,3.18,3.0,3.1,187600.0,1
73.9386,65.403,46.2557,-0.2991,0.0793,-0.3785,2.7177,47.4395,30.0,10.0,3.12,3.19,3.01,3.15,238900.0,-1
65.9621,55.5989,45.2926,-0.3247,0.0736,-0.3983,2.7212,57.1628,40.0,20.0,3.25,3.33,3.06,3.12,286100.0,-1
56.3082,46.176,50.145,-0.3501,0.0666,-0.4167,2.7289,39.2308,50.0,0.0,2.98,3.35,2.8,3.3,839100.0,1
44.5263,40.768,35.2246,-0.393,0.0403,-0.4333,2.7156,-71.933,60.0,0.0,2.78,2.95,2.76,2.87,240400.0,1
37.6934,32.9583,32.6951,-0.4047,0.0387,-0.4434,2.753,-92.8284,70.0,10.0,3.0,3.0,2.74,2.81,223400.0,-1
40.0844,26.0056,37.5317,-0.4085,0.0446,-0.4531,2.8031,-60.7498,80.0,20.0,2.82,3.25,2.77,3.03,714300.0,-1
21.097,17.2738,25.3309,-0.4265,0.0378,-0.4642,2.8334,-143.0954,90.0,0.0,2.95,3.0,2.7,2.76,322500.0,1
16.8354,18.9451,27.8712,-0.4198,0.0539,-0.4737,2.9011,-183.09,100.0,10.0,2.75,3.0,2.58,2.9,1347600.0,1
13.8889,24.0123,31.3019,-0.4173,0.0698,-0.4872,2.9613,-109.7113,100.0,20.0,3.16,3.27,3.07,3.07,208200.0,-1
26.1111,27.6014,33.2521,-0.4229,0.0817,-0.5046,3.0094,-109.7884,70.0,30.0,3.29,3.37,3.11,3.16,227700.0,-1
32.037,27.5397,36.1826,-0.4317,0.0933,-0.525,3.0533,-90.3396,80.0,40.0,3.32,3.34,3.25,3.29,193200.0,-1
24.6561,28.1401,36.8573,-0.448,0.1004,-0.5484,3.0877,-96.7147,90.0,50.0,3.36,3.36,3.26,3.32,236700.0,-1
25.9259,36.2033,36.1429,-0.4648,0.1086,-0.5735,3.1233,-152.7778,100.0,0.0,3.42,3.42,3.1,3.3,551000.0,-1
33.8384,49.6152,38.9167,-0.4779,0.1228,-0.6006,3.1664,-11.7647,40.0,10.0,3.64,3.7,3.44,3.44,177300.0,-1
48.8456,60.5729,41.5839,-0.4997,0.1316,-0.6313,3.1986,-10.5263,50.0,20.0,3.47,3.65,3.4,3.57,390500.0,1
66.1616,64.4057,39.5771,-0.5317,0.1325,-0.6642,3.2194,-18.2292,60.0,30.0,3.61,3.69,3.45,3.5,388800.0,-1
66.7114,53.123,39.9298,-0.5586,0.1387,-0.6974,3.2519,24.8134,70.0,0.0,3.76,3.82,3.5,3.52,542300.0,-1
60.3439,37.6331,44.3796,-0.5867,0.1454,-0.732,3.2865,39.7373,80.0,0.0,3.58,3.82,3.5,3.77,393100.0,-1
32.3136,21.6827,39.7901,-0.6357,0.1327,-0.7684,3.2955,-28.2933,90.0,0.0,3.45,3.82,3.42,3.58,621200.0,1
20.2418,16.3834,36.3046,-0.6724,0.1292,-0.8016,3.329,-76.9458,100.0,10.0,3.38,3.45,3.16,3.44,577100.0,1
12.4925,15.598,35.3422,-0.6974,0.1365,-0.8339,3.3844,-78.2726,100.0,20.0,3.45,3.49,3.35,3.4,521800.0,-1
16.4158,17.3892,36.0781,-0.7156,0.1524,-0.868,3.4526,-82.7383,60.0,30.0,3.54,3.55,3.42,3.46,261900.0,-1
17.8858,16.5228,36.6505,-0.7336,0.1725,-0.9061,3.5232,-79.205,0.0,40.0,3.84,3.95,3.45,3.51,647800.0,-1
17.8661,19.1738,39.3474,-0.7503,0.1989,-0.9492,3.5978,-68.0731,0.0,50.0,3.7,3.8,3.43,3.75,496800.0,-1
13.8166,30.3256,39.8979,-0.7817,0.2173,-0.999,3.6537,-47.9071,0.0,60.0,3.6,3.89,3.55,3.8,416500.0,1
25.8387,51.2027,36.8778,-0.8146,0.2386,-1.0533,3.7116,-62.1359,0.0,70.0,3.7,3.7,3.36,3.61,380500.0,1
51.3216,68.033,38.6245,-0.8283,0.2846,-1.1129,3.8009,-4.5814,0.0,80.0,4.56,4.59,3.66,3.8,557200.0,-1
76.4479,76.3873,46.5648,-0.8503,0.3338,-1.1841,3.8797,80.0485,10.0,90.0,5.2,5.3,4.38,4.56,384700.0,-1
76.3295,72.6626,54.6857,-0.9321,0.3354,-1.2675,3.877,143.9094,20.0,100.0,4.73,5.42,4.73,5.17,678700.0,-1
76.3847,66.0337,49.4866,-1.0761,0.2753,-1.3514,3.7993,136.7985,30.0,90.0,4.25,4.85,4.1,4.77,378400.0,1
65.2736,53.6575,41.3044,-1.2094,0.2108,-1.4202,3.7595,180.0223,40.0,100.0,4.45,5.08,4.2,4.23,939300.0,1
56.4428,43.1902,43.9125,-1.315,0.1579,-1.4729,3.7799,182.2759,50.0,0.0,3.4,4.63,3.4,4.45,929700.0,1
39.2562,33.1235,23.0382,-1.4497,0.0626,-1.5124,3.7763,-56.1404,60.0,0.0,3.25,3.48,3.23,3.4,235700.0,1
33.8716,26.2408,21.0226,-1.5092,0.0188,-1.528,3.9005,-70.8311,70.0,0.0,3.41,3.45,3.22,3.32,167900.0,-1
26.2428,19.2011,21.5301,-1.5562,-0.0235,-1.5327,4.0522,-73.8854,80.0,0.0,3.4,3.47,3.1,3.4,484000.0,-1
18.6081,16.1431,21.3164,-1.6005,-0.0737,-1.5268,4.2158,-70.0758,90.0,0.0,3.08,3.85,3.03,3.39,555300.0,1
12.7524,16.2726,14.1642,-1.633,-0.1246,-1.5084,4.404,-90.8177,100.0,0.0,3.45,3.7,2.95,3.05,424600.0,-1
17.069,17.0965,15.6726,-1.621,-0.1437,-1.4773,4.6606,-73.7278,70.0,0.0,3.64,4.16,3.4,3.45,372600.0,-1
18.9964,15.432,16.2569,-1.617,-0.1757,-1.4413,4.905,-98.087,80.0,0.0,3.6,3.75,3.35,3.6,607800.0,-1
15.224,12.7032,16.6289,-1.6014,-0.204,-1.3974,5.166,-97.3309,90.0,0.0,3.93,4.25,3.53,3.7,831700.0,-1
12.0756,11.5324,17.1225,-1.5669,-0.2205,-1.3464,5.4521,-124.0234,100.0,10.0,3.81,3.9,3.25,3.84,952600.0,-1
10.81,13.1567,17.3208,-1.5123,-0.221,-1.2913,5.762,-134.9037,100.0,0.0,4.65,4.65,3.77,3.9,922300.0,-1
11.7116,15.1799,21.5989,-1.4258,-0.1898,-1.236,6.1088,-100.5627,80.0,0.0,5.28,5.4,4.8,5.04,471900.0,-1
16.9485,18.2282,22.4299,-1.394,-0.2054,-1.1886,6.3658,-121.5717,90.0,0.0,4.98,5.43,4.76,5.23,838600.0,1
16.8795,18.8046,18.727,-1.3495,-0.2123,-1.1372,6.6364,-156.811,100.0,10.0,6.19,6.19,4.75,4.98,853700.0,-1
20.8566,19.9582,23.5412,-1.2514,-0.1672,-1.0842,6.9762,-125.8762,90.0,20.0,6.25,6.39,6.0,6.17,502500.0,-1
18.6775,19.5188,19.3052,-1.2116,-0.1692,-1.0424,7.2192,-151.4003,100.0,30.0,7.26,7.34,5.5,5.9,891500.0,-1
20.3403,19.3865,26.6341,-1.1196,-0.1196,-1.0001,7.5299,-82.5761,70.0,0.0,7.25,7.7,7.25,7.39,238900.0,-1
19.5387,19.2445,26.943,-1.1157,-0.1455,-0.9702,7.7029,-104.8435,80.0,10.0,7.5,7.75,7.1,7.44,251500.0,-1
18.2805,19.5514,27.8741,-1.0988,-0.165,-0.9338,7.8946,-127.8114,90.0,0.0,7.4,7.99,7.1,7.6,479600.0,-1
19.9143,20.7118,26.2981,-1.0752,-0.1827,-0.8925,8.0941,-167.8009,100.0,10.0,7.9,7.9,7.0,7.49,1008500.0,-1
20.4595,19.4425,28.3235,-1.0198,-0.1729,-0.8469,8.3356,-144.9066,100.0,20.0,8.99,8.99,7.5,7.89,677800.0,-1
21.7616,18.5115,34.1887,-0.9691,-0.1655,-0.8036,8.5627,-56.3895,20.0,30.0,9.09,9.16,8.75,8.88,369700.0,-1
16.1064,18.2993,34.6452,-0.9765,-0.2142,-0.7623,8.7013,-20.2916,0.0,40.0,9.02,9.85,8.75,8.95,636400.0,1
17.6665,25.2892,34.8848,-0.9778,-0.2691,-0.7087,8.8511,-67.0847,10.0,0.0,8.65,9.0,8.57,8.99,430800.0,1
21.1249,37.3202,32.2495,-0.9687,-0.3273,-0.6414,9.0175,-82.4017,20.0,0.0,9.0,9.1,8.54,8.74,495900.0,-1
37.076,48.1796,33.4686,-0.9213,-0.3617,-0.5596,9.2382,-69.2497,30.0,0.0,9.23,9.23,8.62,8.99,580100.0,-1
53.7595,48.8574,34.4532,-0.8691,-0.4,-0.4692,9.4599,-43.3148,40.0,0.0,10.2,10.89,8.5,9.2,1027600.0,-1
53.7034,37.3038,37.9984,-0.8082,-0.439,-0.3692,9.6876,-27.5796,50.0,10.0,10.4,10.5,9.75,9.94,793800.0,-1
39.1092,23.9468,40.266,-0.7831,-0.5237,-0.2594,9.8574,-19.7732,60.0,0.0,10.6,11.17,10.01,10.39,1123900.0,-1
19.0989,15.6893,35.5755,-0.7788,-0.6503,-0.1285,9.9966,-67.1588,70.0,0.0,8.9,9.88,8.32,9.78,700800.0,1
13.6324,17.321,28.4463,-0.7089,-0.743,0.0341,10.2301,-97.5504,80.0,0.0,9.15,9.18,8.62,8.92,446200.0,1
14.3367,19.8477,28.5787,-0.5345,-0.7544,0.2198,10.602,-127.8442,90.0,10.0,9.05,9.64,8.5,8.96,967600.0,1
23.9939,20.8534,28.9731,-0.3077,-0.7161,0.4084,11.0222,-190.0501,100.0,0.0,9.63,9.84,8.22,9.09,1782500.0,-1
21.2124,16.4854,29.7987,-0.0249,-0.6124,0.5874,11.4865,-216.9892,100.0,10.0,13.0,13.3,8.5,9.38,3102800.0,-1
17.354,14.4651,45.3041,0.311,-0.4295,0.7405,11.9818,-105.602,100.0,0.0,12.57,13.58,12.4,13.25,858600.0,-1
10.8899,18.5601,40.3998,0.3984,-0.4495,0.8479,12.0751,-150.7402,100.0,0.0,13.49,13.69,12.4,12.57,852700.0,-1
15.1516,26.3073,43.8895,0.5634,-0.3969,0.9603,12.2647,-117.2789,30.0,10.0,14.0,14.3,13.14,13.24,1155700.0,-1
29.6388,34.5269,48.073,0.7074,-0.3521,1.0595,12.3997,-119.5999,40.0,20.0,13.99,14.26,13.5,13.99,522400.0,-1
34.1314,37.0457,47.4722,0.8157,-0.3319,1.1475,12.4623,-150.8819,50.0,30.0,14.25,14.4,13.83,13.89,296400.0,-1
39.8106,39.0628,49.8607,0.9507,-0.2798,1.2305,12.546,-134.2492,0.0,40.0,15.2,15.25,13.41,14.35,1015200.0,-1
37.1951,36.2686,52.4961,1.0691,-0.2313,1.3004,12.5856,-47.9414,0.0,50.0,14.8,15.92,14.52,14.86,989900.0,-1
40.1826,39.3637,53.1907,1.1604,-0.1979,1.3583,12.5685,-14.0763,10.0,60.0,15.11,15.88,14.51,15.0,710000.0,-1
31.428,45.3218,54.1113,1.2477,-0.16,1.4078,12.5318,26.3803,20.0,70.0,15.74,15.97,14.9,15.2,582500.0,-1
46.4805,60.8292,55.7167,1.3237,-0.1241,1.4478,12.4655,-5.4547,30.0,80.0,14.0,15.73,12.91,15.57,2373200.0,1
58.0568,71.5948,50.0579,1.3692,-0.1096,1.4788,12.3445,30.3116,40.0,90.0,17.52,18.24,13.5,14.0,2886200.0,-1
77.9502,79.0508,69.5082,1.544,0.0378,1.5062,12.398,140.9481,50.0,100.0,15.75,18.75,14.75,17.82,2699500.0,-1
78.7774,81.4553,61.9059,1.4121,-0.0846,1.4967,11.9926,82.5562,60.0,80.0,15.0,15.9,14.77,15.64,488800.0,1
80.4248,75.0834,59.2194,1.4131,-0.1048,1.5179,11.7955,89.6151,70.0,90.0,16.25,16.26,14.26,15.0,945700.0,-1
85.1637,62.9671,65.8839,1.4494,-0.0947,1.5441,11.6484,207.3171,80.0,100.0,15.9,16.78,15.8,16.02,1102600.0,-1
59.6616,42.9628,64.6555,1.3859,-0.1818,1.5677,11.3558,205.7175,90.0,100.0,14.24,16.48,12.8,15.67,3044600.0,1
44.0758,35.566,58.9552,1.3152,-0.298,1.6132,11.064,-65.8494,100.0,10.0,12.1,14.5,11.0,14.17,1855100.0,1
25.151,31.3935,49.2879,1.3364,-0.3513,1.6877,10.9139,-207.7173,100.0,0.0,13.2,13.45,11.9,12.2,1026700.0,1
37.4712,33.2191,56.9476,1.5155,-0.26,1.7755,10.9828,-54.5381,0.0,10.0,13.5,13.99,13.35,13.45,504200.0,-1
31.5583,27.804,56.6566,1.6133,-0.2272,1.8405,10.909,-56.7528,0.0,20.0,14.15,14.45,13.1,13.39,805500.0,-1
30.6279,25.8202,60.9181,1.7198,-0.1775,1.8973,10.8319,6.6408,0.0,30.0,13.15,14.8,13.15,14.08,1026000.0,1
21.2258,27.9294,56.8077,1.7706,-0.171,1.9417,10.6596,-33.0785,10.0,40.0,12.75,13.7,12.75,13.11,792000.0,1
25.6068,34.7298,57.5376,1.8943,-0.0902,1.9844,10.5811,-1.9285,20.0,50.0,13.33,14.97,12.5,13.24,2016200.0,-1
36.9557,44.7543,57.8981,2.0132,0.0062,2.007,10.4755,33.9533,30.0,60.0,13.91,15.84,13.2,13.31,1575200.0,-1
41.6268,55.023,59.578,2.1295,0.1241,2.0054,10.3463,7.7984,40.0,70.0,14.77,14.77,12.51,13.66,1247100.0,-1
55.6804,63.1386,65.0634,2.2167,0.2422,1.9744,10.1558,55.3706,0.0,80.0,12.5,16.4,12.25,14.79,2086800.0,1
67.7618,61.0051,58.9177,2.1972,0.2834,1.9138,9.8002,43.5109,0.0,90.0,16.39,16.39,12.61,12.75,2496900.0,-1
65.9735,50.0265,78.7087,2.3181,0.475,1.843,9.6429,164.2499,0.0,100.0,17.0,17.8,15.0,15.99,2473100.0,-1
49.28,42.2305,79.0776,2.1565,0.4323,1.7242,9.0673,133.3181,0.0,100.0,11.54,16.4,11.54,16.04,2587500.0,1
34.8261,46.201,67.3813,1.9146,0.2984,1.6162,8.4035,19.6574,0.0,60.0,11.94,12.0,10.65,11.79,639400.0,1
42.5854,59.1341,66.9906,1.9479,0.4064,1.5416,8.1639,33.0663,0.0,70.0,12.6,12.63,10.25,11.69,1392600.0,-1
61.1916,72.9899,72.123,1.9709,0.5309,1.44,7.9024,65.3095,0.0,80.0,12.0,13.73,11.0,12.35,1665800.0,-1
73.6252,81.7945,71.002,1.914,0.6068,1.3073,7.5228,84.6171,0.0,90.0,13.9,14.1,11.35,11.98,1987600.0,-1
84.1528,85.5027,91.2648,1.8459,0.6903,1.1556,7.1342,149.3667,0.0,100.0,12.65,15.8,12.6,14.25,1574100.0,-1
87.6054,87.1818,88.9522,1.5344,0.5514,0.983,6.4129,146.7826,10.0,100.0,11.51,13.24,11.2,12.4,1121200.0,1
84.7498,87.1197,86.7306,1.2756,0.4304,0.8451,5.8144,153.0538,20.0,100.0,9.43,12.3,8.79,11.1,1268100.0,1
89.1903,89.4305,82.6478,1.0398,0.3023,0.7375,5.2893,150.5863,30.0,90.0,8.65,9.7,8.0,9.41,1134700.0,1
87.4189,90.5708,80.5438,0.8709,0.209,0.6619,4.8955,207.0658,40.0,100.0,7.52,9.77,7.3,8.75,2469900.0,1
91.6821,87.2314,75.4748,0.7002,0.0905,0.6097,4.5261,220.0081,50.0,100.0,6.19,7.64,6.19,7.5,1129900.0,1
92.6114,73.7831,67.0753,0.5808,-0.0062,0.5871,4.2566,176.2325,0.0,100.0,5.55,6.45,5.4,6.14,672800.0,1
