SlowK,SlowD,RSI,EMA,CCI,Aroon Down,Aroon Up,1. open,2. high,3. low,4. close,5. volume,Trend label
43.5431,29.5924,53.71,3.3604,-41.3452,90.0,0.0,3.75,4.0,3.7,3.99,16300.0,1
29.2676,23.0937,46.6438,3.3515,-170.3074,0.0,10.0,3.7,3.8,3.5,3.8,17600.0,1
15.9663,23.8471,42.4849,3.3646,-103.9163,10.0,0.0,4.0,4.15,3.65,3.7,23400.0,-1
24.0472,36.3196,49.8249,3.3918,-92.3003,20.0,10.0,3.9,4.0,3.77,3.91,16300.0,-1
31.5278,47.2559,49.4506,3.3972,-33.6838,30.0,20.0,4.05,4.06,3.88,3.9,13000.0,-1
53.3838,54.4487,54.9882,3.4046,6.58,40.0,30.0,4.05,4.05,3.9,4.05,18600.0,-1
56.8561,51.3763,54.9882,3.3946,31.9656,50.0,40.0,4.2,4.2,3.9,4.05,21600.0,-1
53.1061,44.3687,60.0739,3.3832,68.4995,60.0,50.0,4.0,4.2,3.95,4.19,23700.0,1
44.1667,38.5417,57.8166,3.3531,46.5116,70.0,60.0,4.2,4.2,3.9,4.1,35200.0,-1
35.8333,33.0754,57.8166,3.3296,98.2287,80.0,70.0,4.15,4.35,4.04,4.1,25200.0,1
35.625,32.5771,58.411,3.3029,42.0391,90.0,80.0,3.85,4.5,3.5,4.12,116500.0,1
27.7679,34.7639,48.3808,3.2698,-85.1424,100.0,90.0,4.18,4.25,3.4,3.7,85000.0,1
34.3384,43.8556,60.5937,3.2835,76.6506,100.0,100.0,3.55,5.0,3.4,4.09,367100.0,1
42.1856,55.5744,47.012,3.2513,-142.9789,0.0,40.0,3.71,4.0,3.5,3.65,41200.0,1
55.0427,64.3408,52.5713,3.2685,-102.3965,0.0,50.0,3.9,3.95,3.55,3.8,25600.0,-1
69.4949,70.6205,63.907,3.2698,11.786,0.0,60.0,3.95,4.05,3.8,4.05,15000.0,-1
68.4848,73.214,62.4495,3.2405,8.1098,0.0,70.0,4.1,4.1,3.55,4.0,21000.0,-1
73.8817,78.9881,73.0718,3.2133,57.5019,10.0,80.0,4.15,4.2,3.95,4.2,21800.0,-1
77.2756,85.0838,70.8398,3.1576,50.65,20.0,90.0,4.05,4.15,3.75,4.1,33600.0,1
85.8071,90.8016,69.71,3.1063,80.6107,30.0,100.0,4.24,4.3,4.0,4.05,34800.0,-1
92.1688,94.8721,77.8543,3.0537,109.7427,40.0,90.0,4.21,4.29,4.0,4.2,29100.0,-1
94.4289,92.1387,77.2154,2.9752,152.8771,50.0,100.0,4.1,4.3,4.0,4.16,72600.0,1
98.0187,85.7844,78.7488,2.8904,239.0167,60.0,100.0,3.85,4.25,3.8,4.19,154600.0,1
83.9685,72.8571,72.1,2.7899,299.1737,70.0,100.0,3.25,3.8,3.25,3.79,87200.0,1
75.366,61.6415,54.9899,2.724,11.1101,80.0,20.0,3.12,3.25,3.05,3.25,233500.0,1
59.237,51.2859,49.8657,2.7148,-87.3106,90.0,30.0,3.16,3.25,3.0,3.15,21500.0,1
50.3215,47.249,55.5583,2.7166,-57.6942,0.0,40.0,3.11,3.25,2.98,3.25,20200.0,-1
44.2993,49.93,53.1516,2.7065,-43.4963,0.0,50.0,3.12,3.2,3.05,3.2,16300.0,1
47.1262,58.3942,47.5251,2.7009,-55.1716,10.0,60.0,3.19,3.25,3.06,3.09,41800.0,1
58.3645,64.5631,53.2847,2.7081,2.5886,0.0,70.0,3.3,3.3,3.04,3.2,11200.0,-1
69.6919,69.1052,54.3628,2.7028,99.921,10.0,80.0,3.23,3.35,3.22,3.22,10700.0,1
65.633,69.995,54.3628,2.6943,54.4862,20.0,90.0,3.4,3.4,3.19,3.22,33700.0,-1
71.9907,71.358,59.5165,2.6846,90.2291,30.0,100.0,3.15,3.5,3.1,3.45,24800.0,1
72.3611,65.1389,52.0531,2.6606,52.5114,40.0,90.0,3.3,3.37,3.19,3.25,15700.0,1
69.7222,58.5185,59.4512,2.6568,125.6375,50.0,100.0,3.2,3.5,3.17,3.4,43400.0,-1
53.3333,51.2573,62.099,2.6347,160.2787,60.0,80.0,3.15,3.45,3.11,3.45,17200.0,1
52.5,48.9035,52.5991,2.6035,41.6667,70.0,90.0,3.2,3.25,3.05,3.2,21500.0,1
47.9386,44.883,50.3595,2.5974,127.5831,80.0,100.0,3.5,3.5,3.02,3.15,36400.0,-1
46.2719,41.3109,60.681,2.5963,233.0097,90.0,100.0,3.15,3.4,3.05,3.35,32200.0,1
40.4386,35.5166,45.64,2.5715,-71.9298,100.0,20.0,3.02,3.19,3.0,3.05,14800.0,1
37.2222,26.8129,45.64,2.5785,-94.0171,90.0,30.0,3.14,3.15,3.01,3.05,34700.0,-1
28.8889,26.1257,50.3173,2.5866,-34.188,100.0,40.0,3.05,3.14,3.0,3.14,45200.0,1
14.3275,33.309,45.2692,2.5852,-71.0623,30.0,0.0,3.05,3.14,3.02,3.05,25800.0,1
35.1608,49.3665,45.2692,2.5942,-34.3434,40.0,10.0,3.12,3.19,3.05,3.05,18600.0,-1
50.4386,52.1277,47.4383,2.6044,21.2355,50.0,20.0,3.2,3.2,3.07,3.1,16800.0,-1
62.5,46.2593,51.4303,2.6103,64.2202,0.0,30.0,3.12,3.19,3.05,3.19,44300.0,-1
43.4444,31.6481,47.9245,2.6064,12.6722,0.0,40.0,3.1,3.2,3.05,3.11,23900.0,1
32.8333,22.9646,49.5334,2.6113,45.4545,10.0,50.0,3.18,3.24,3.1,3.15,4900.0,-1
18.6667,19.6814,47.961,2.6122,-16.325,20.0,60.0,3.15,3.18,3.05,3.11,13100.0,1
17.3939,22.317,46.4598,2.618,-65.3595,30.0,70.0,3.1,3.15,3.0,3.07,73300.0,1
22.9837,26.7754,47.3824,2.6294,-85.1371,40.0,80.0,3.05,3.1,3.01,3.1,25600.0,1
26.5734,31.9347,45.7668,2.6388,-135.2941,50.0,0.0,3.06,3.1,3.0,3.05,69900.0,1
30.7692,41.8803,45.7668,2.6554,-1.9324,60.0,10.0,3.2,3.5,3.0,3.05,44700.0,-1
38.4615,50.0389,45.7668,2.6745,-121.3008,70.0,20.0,3.15,3.2,3.0,3.05,28300.0,1
56.4103,51.6706,45.7668,2.6962,-165.493,80.0,0.0,3.2,3.2,3.0,3.05,7000.0,-1
55.2448,38.8436,48.7107,2.7211,-82.5545,90.0,0.0,3.4,3.4,2.95,3.2,23000.0,-1
43.3566,28.2057,52.7851,2.7318,-26.6876,100.0,0.0,3.1,3.5,2.85,3.4,81600.0,1
17.9293,20.2582,48.9414,2.7204,-66.9014,40.0,0.0,3.15,3.25,3.11,3.2,2900.0,1
23.3311,24.0182,47.9887,2.731,-55.4833,50.0,10.0,3.07,3.49,3.07,3.15,43800.0,1
19.5141,22.8829,46.1812,2.7491,-74.2058,60.0,0.0,3.25,3.38,3.05,3.05,26500.0,-1
29.2095,25.397,50.0986,2.7815,-71.1495,70.0,10.0,3.1,3.35,3.05,3.3,43400.0,-1
19.925,21.6386,46.3289,2.789,-84.0673,0.0,20.0,3.5,3.6,3.07,3.07,47600.0,-1
27.0565,24.1913,54.5532,2.8248,-51.6316,0.0,30.0,3.2,3.6,3.06,3.58,38900.0,-1
17.9343,29.3615,49.3133,2.8054,-61.3411,0.0,40.0,3.5,3.5,3.0,3.25,86500.0,1
27.5831,43.2187,52.6227,2.8222,-31.7398,0.0,50.0,3.2,3.69,3.0,3.45,85400.0,1
42.5671,57.6071,50.3747,2.8178,-8.8138,10.0,60.0,4.03,4.04,3.11,3.3,103500.0,-1
59.506,69.3956,63.5907,2.8306,71.3354,20.0,70.0,4.49,4.55,3.95,4.03,57100.0,-1
70.7481,79.8857,73.313,2.7588,107.1129,30.0,80.0,4.0,4.6,4.0,4.44,86000.0,1
77.9328,88.0736,69.8756,2.6285,115.9655,0.0,90.0,4.43,4.55,3.6,4.1,97300.0,-1
90.9762,90.2965,80.5921,2.5196,209.3786,0.0,100.0,3.94,5.0,3.51,4.49,309300.0,1
95.3117,86.937,75.5791,2.3491,243.6207,10.0,100.0,3.25,3.99,3.25,3.91,193300.0,1
84.6014,81.617,65.4786,2.2228,181.7638,20.0,100.0,2.92,3.18,2.92,3.18,50200.0,1
80.8977,80.182,60.2023,2.1647,124.0183,30.0,100.0,2.75,2.96,2.7,2.92,12900.0,1
79.3519,75.2901,56.269,2.129,86.9289,40.0,90.0,2.8,2.85,2.65,2.75,24200.0,1
80.2963,72.3951,59.0497,2.1083,103.8136,50.0,100.0,2.8,2.9,2.5,2.84,10900.0,-1
66.2222,63.963,58.2239,2.074,116.9338,60.0,80.0,2.61,2.8,2.6,2.8,14300.0,1
70.6667,57.6144,54.9537,2.0395,19.8097,0.0,90.0,2.5,2.64,2.5,2.64,7500.0,1
55.0,41.2505,51.9944,2.019,57.4416,10.0,100.0,2.9,2.9,2.5,2.5,7300.0,-1
47.1764,37.5735,61.0128,2.0121,81.8879,20.0,100.0,2.36,2.85,2.36,2.85,31600.0,1
21.575,42.2013,47.0896,1.9628,-54.023,30.0,50.0,2.44,2.44,2.15,2.26,39500.0,1
43.9691,58.6958,54.1723,1.9763,25.6117,40.0,60.0,2.6,2.6,2.4,2.5,9100.0,-1
61.0598,69.3349,54.1723,1.9633,49.6739,50.0,70.0,2.58,2.75,2.4,2.5,38400.0,1
71.0584,75.8177,60.2936,1.9484,96.6895,0.0,80.0,2.55,2.75,2.51,2.7,19400.0,-1
75.8865,74.1686,58.1664,1.9078,117.5482,10.0,90.0,2.6,2.75,2.5,2.6,16500.0,1
80.5083,65.9675,53.8841,1.8732,139.5111,0.0,100.0,2.94,2.94,2.5,2.5,26200.0,-1
66.1111,53.8831,64.2415,1.8564,204.4571,10.0,100.0,2.6,2.85,2.5,2.85,25100.0,-1
51.2831,54.6621,57.523,1.7974,82.6169,20.0,30.0,2.05,2.6,2.0,2.53,35900.0,1
44.255,60.7545,43.0876,1.7663,-55.2204,30.0,40.0,2.01,2.15,2.01,2.05,25400.0,1
68.4483,66.2895,49.3807,1.7855,80.6798,40.0,50.0,2.49,2.5,2.25,2.25,36300.0,-1
69.5601,61.7722,54.7814,1.7846,109.3007,50.0,60.0,2.44,2.45,2.18,2.4,11800.0,-1
60.86,59.7459,56.2581,1.7665,112.9681,60.0,70.0,2.063,2.5,2.063,2.44,20200.0,1
54.8964,61.5664,48.3664,1.7413,22.7361,70.0,80.0,2.0,2.375,2.0,2.188,7200.0,1
63.4813,59.7852,41.2496,1.7412,-29.8639,80.0,90.0,2.25,2.38,1.938,2.0,136600.0,-1
66.3214,48.7858,49.3983,1.7624,105.4947,90.0,100.0,2.125,2.625,2.125,2.25,42900.0,-1
49.5528,32.9192,49.3983,1.7582,-54.5755,100.0,40.0,2.0,2.375,1.563,2.25,106500.0,1
30.4832,28.4447,39.759,1.7534,-138.5539,100.0,50.0,2.0,2.188,1.625,2.0,79900.0,1
18.7215,37.2491,41.5543,1.7764,-72.0032,30.0,60.0,2.0,2.125,2.0,2.063,14500.0,-1
36.1294,53.9314,43.1406,1.7955,-71.5613,40.0,70.0,2.0,2.125,2.0,2.12,31300.0,-1
56.8964,65.7436,41.1177,1.8108,-29.6099,50.0,0.0,2.25,2.375,2.0,2.063,37300.0,-1
68.7685,66.2226,45.9439,1.8348,101.9751,60.0,10.0,2.38,2.38,2.25,2.25,26500.0,-1
71.566,57.1887,49.5854,1.841,83.3939,70.0,0.0,2.12,2.438,2.12,2.38,11300.0,1
58.3333,38.8889,41.3836,1.8333,-13.2472,80.0,10.0,2.125,2.313,2.125,2.125,5500.0,1
41.6667,21.6667,44.5835,1.8534,1.2536,90.0,20.0,2.125,2.313,2.125,2.25,48700.0,-1
16.6667,16.6667,40.4386,1.8623,-79.5699,100.0,30.0,2.0,2.25,1.875,2.125,20500.0,1
6.6667,20.0,31.1719,1.8866,-121.8391,100.0,0.0,2.063,2.375,1.875,1.875,36200.0,1
26.6667,32.7778,33.5186,1.9428,-128.3784,100.0,0.0,2.0,2.25,2.0,2.0,25700.0,-1
26.6667,36.6667,35.9547,1.9928,-106.0533,100.0,10.0,2.25,2.375,2.0,2.125,21000.0,-1
45.0,44.2593,41.3662,2.0358,-82.0005,100.0,20.0,2.0,2.375,2.0,2.375,28900.0,1
38.3333,39.2593,26.4145,2.0564,-124.968,100.0,0.0,2.5,2.5,2.0,2.0,34600.0,-1
49.4444,35.7407,38.0614,2.1227,-38.7701,60.0,10.0,2.5,2.5,2.375,2.5,18400.0,-1
30.0,27.5926,31.2398,2.1415,-64.4008,70.0,20.0,2.375,2.625,2.25,2.375,17500.0,1
27.7778,25.9407,31.2398,2.1773,-99.2003,80.0,30.0,2.313,2.5,2.25,2.375,39000.0,1
25.0,25.0296,24.5049,2.2181,-153.5107,90.0,0.0,2.5,2.5,2.25,2.25,43100.0,-1
25.0444,24.1333,26.8739,2.2791,-229.7383,100.0,10.0,2.5,2.5,2.125,2.375,65600.0,-1
25.0444,25.8,32.5355,2.3345,-122.2158,100.0,20.0,2.688,2.75,2.5,2.625,128200.0,-1
22.3111,25.9852,34.1681,2.3694,-86.8381,100.0,30.0,2.75,2.875,2.625,2.688,11400.0,-1
30.0444,29.6593,35.7573,2.4021,-90.2035,90.0,40.0,2.75,2.813,2.688,2.75,21400.0,-1
25.6,26.3111,32.9506,2.4324,-127.1296,100.0,50.0,2.75,2.875,2.625,2.688,8900.0,1
33.3333,27.7778,37.3842,2.4741,-52.6552,80.0,0.0,2.75,3.0,2.75,2.875,24600.0,-1
20.0,30.5556,31.8692,2.5005,-131.6161,90.0,0.0,2.75,2.875,2.688,2.75,12400.0,1
30.0,41.8152,34.6129,2.5449,-120.817,100.0,0.0,2.813,3.0,2.625,2.875,78700.0,-1
41.6667,46.0379,31.8678,2.5814,-110.6738,50.0,0.0,3.0,3.0,2.81,2.81,14100.0,-1
53.7791,40.4256,35.8245,2.6305,-40.0525,60.0,0.0,3.063,3.25,2.875,3.0,58400.0,-1
42.668,28.8273,38.6672,2.665,-27.0453,70.0,0.0,3.0,3.25,3.0,3.125,17900.0,-1
24.8299,20.192,33.9503,2.6902,-64.4344,80.0,0.0,2.875,3.125,2.875,3.0,26600.0,1
18.9841,16.4008,29.0386,2.7333,-78.5955,90.0,0.0,2.938,3.063,2.875,2.875,21300.0,1
16.7619,13.2358,30.0523,2.7967,-87.7654,100.0,10.0,3.0,3.125,2.75,2.938,30900.0,-1
13.4564,11.182,32.0502,2.862,-97.2132,100.0,20.0,3.0,3.125,2.875,3.063,61100.0,-1
9.4892,11.3569,33.0305,2.9224,-94.2729,100.0,30.0,3.125,3.438,3.0,3.125,30700.0,-1
10.6003,17.6433,33.9809,2.9844,-104.8664,100.0,40.0,3.063,3.5,3.0,3.188,40900.0,-1
13.9812,29.4853,33.9809,3.0481,-111.6312,100.0,50.0,3.25,3.625,3.063,3.188,49400.0,-1
28.3484,42.916,36.5066,3.1209,-89.8398,100.0,60.0,3.875,3.875,3.125,3.375,83100.0,-1
46.1262,57.1133,44.4584,3.1828,2.8963,30.0,70.0,4.25,4.25,3.625,3.875,100500.0,-1
54.2735,64.3192,52.1217,3.1966,99.9419,40.0,80.0,4.625,4.625,4.125,4.25,88300.0,-1
70.9402,67.0233,58.134,3.1698,192.3924,50.0,90.0,4.375,4.875,4.125,4.5,103100.0,1
67.7438,57.5052,50.4119,3.1108,211.7092,60.0,100.0,3.875,5.0,3.813,4.125,113200.0,1
62.3859,42.7106,47.5072,3.0859,44.5144,70.0,0.0,3.688,4.0,3.563,4.0,98300.0,1
42.3859,28.6525,37.6456,3.0717,-66.5887,80.0,10.0,3.5,3.75,3.5,3.625,36100.0,1
23.36,19.1913,35.8523,3.0982,-92.2017,90.0,20.0,3.563,3.75,3.5,3.563,46900.0,-1
20.2116,16.072,36.805,3.1355,-122.3024,100.0,30.0,3.5,3.813,3.375,3.625,54300.0,1
